url,host,service,city,page_type,query_cluster,estimated_money_score,reason_to_create,required_unique_blocks,internal_link_sources,canonical,sitemap_target,indexnow_eligible,risk_level
https://www.kalkremont.ru/zvukoizolyatsiya/pod-klyuch/v-sankt-peterburge/,www.kalkremont.ru,Звукоизоляция квартиры,Санкт-Петербург,turnkey,Звукоизоляция под ключ в Санкт-Петербурге,19.51,Интент «под ключ» + город; полный цикл 3 300–10 400 ₽/м² (priceMult=1); страницы /zvukoizolyatsiya/pod-klyuch/v-sankt-peterburge/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Санкт-Петербург | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/zvukoizolyatsiya/ ; https://www.kalkremont.ru/zvukoizolyatsiya/pod-klyuch/ ; https://www.kalkremont.ru/zvukoizolyatsiya/v-sankt-peterburge/ ; https://www.kalkremont.ru/zvukoizolyatsiya/cena/v-sankt-peterburge/ ; https://spb.kalkremont.ru/,https://www.kalkremont.ru/zvukoizolyatsiya/pod-klyuch/v-sankt-peterburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/uteplenie-balkona/pod-klyuch/v-sankt-peterburge/,www.kalkremont.ru,Утепление балкона,Санкт-Петербург,turnkey,Утепление балкона под ключ в Санкт-Петербурге,19.51,Интент «под ключ» + город; полный цикл 6 500–19 500 ₽/м² (priceMult=1); страницы /uteplenie-balkona/pod-klyuch/v-sankt-peterburge/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Санкт-Петербург | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/uteplenie-balkona/ ; https://www.kalkremont.ru/uteplenie-balkona/pod-klyuch/ ; https://www.kalkremont.ru/uteplenie-balkona/v-sankt-peterburge/ ; https://www.kalkremont.ru/uteplenie-balkona/cena/v-sankt-peterburge/ ; https://spb.kalkremont.ru/,https://www.kalkremont.ru/uteplenie-balkona/pod-klyuch/v-sankt-peterburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/cena/v-chelyabinske/,www.kalkremont.ru,Ремонт ванной комнаты,Челябинск,price,Ремонт ванной цена/стоимость в Челябинске,19.36,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 21 300–51 000 ₽/м² (city.priceMult=0.85) × 6 подтипов; страницы /remont-vannoy/cena/v-chelyabinske/ ещё нет,h1-уникальный | intro-город-Челябинск | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/v-chelyabinske/ ; https://www.kalkremont.ru/remont-vannoy/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://chel.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/cena/v-chelyabinske/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/cena/v-samare/,www.kalkremont.ru,Ремонт ванной комнаты,Самара,price,Ремонт ванной цена/стоимость в Самаре,19.36,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 23 800–57 000 ₽/м² (city.priceMult=0.95) × 6 подтипов; страницы /remont-vannoy/cena/v-samare/ ещё нет,h1-уникальный | intro-город-Самара | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/v-samare/ ; https://www.kalkremont.ru/remont-vannoy/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://sam.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/cena/v-samare/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/natyazhnye-potolki/cena/v-krasnodare/,www.kalkremont.ru,Натяжные потолки,Краснодар,price,Натяжные потолки цена/стоимость в Краснодаре,19.33,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 600–3 700 ₽/м² (city.priceMult=1.05) × 7 подтипов; страницы /natyazhnye-potolki/cena/v-krasnodare/ ещё нет,h1-уникальный | intro-город-Краснодар | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/natyazhnye-potolki/ ; https://www.kalkremont.ru/natyazhnye-potolki/v-krasnodare/ ; https://www.kalkremont.ru/natyazhnye-potolki/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://krd.kalkremont.ru/,https://www.kalkremont.ru/natyazhnye-potolki/cena/v-krasnodare/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/poklejka-oboev/pod-klyuch/v-moskve/,www.kalkremont.ru,Поклейка обоев,Москва,turnkey,Обои под ключ в Москве,19.28,Интент «под ключ» + город; полный цикл 500–2 100 ₽/м² (priceMult=1); страницы /poklejka-oboev/pod-klyuch/v-moskve/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Москва | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/poklejka-oboev/ ; https://www.kalkremont.ru/poklejka-oboev/pod-klyuch/ ; https://www.kalkremont.ru/poklejka-oboev/v-moskve/ ; https://www.kalkremont.ru/poklejka-oboev/cena/v-moskve/ ; https://moskva.kalkremont.ru/,https://www.kalkremont.ru/poklejka-oboev/pod-klyuch/v-moskve/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/dizayn-interyera/cena/v-permi/,www.kalkremont.ru,Дизайн интерьера,Пермь,price,Дизайн цена/стоимость в Перми,19.19,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 1 300–5 100 ₽/м² (city.priceMult=0.85) × 10 подтипов; страницы /dizayn-interyera/cena/v-permi/ ещё нет,h1-уникальный | intro-город-Пермь | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/dizayn-interyera/ ; https://www.kalkremont.ru/dizayn-interyera/v-permi/ ; https://www.kalkremont.ru/dizayn-interyera/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://perm.kalkremont.ru/,https://www.kalkremont.ru/dizayn-interyera/cena/v-permi/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/cena/v-ufe/,www.kalkremont.ru,Ремонт ванной комнаты,Уфа,price,Ремонт ванной цена/стоимость в Уфе,18.94,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 23 800–57 000 ₽/м² (city.priceMult=0.95) × 6 подтипов; страницы /remont-vannoy/cena/v-ufe/ ещё нет,h1-уникальный | intro-город-Уфа | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/v-ufe/ ; https://www.kalkremont.ru/remont-vannoy/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://ufa.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/cena/v-ufe/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/zamena-okon/cena/v-novosibirske/,www.kalkremont.ru,Замена окон,Новосибирск,price,Окна цена/стоимость в Новосибирске,18.9,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 5 700–23 800 ₽/м² (city.priceMult=0.95) × 7 подтипов; страницы /zamena-okon/cena/v-novosibirske/ ещё нет,h1-уникальный | intro-город-Новосибирск | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/zamena-okon/ ; https://www.kalkremont.ru/zamena-okon/v-novosibirske/ ; https://www.kalkremont.ru/zamena-okon/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://nsk.kalkremont.ru/,https://www.kalkremont.ru/zamena-okon/cena/v-novosibirske/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-nizhnem-novgorode/,www.kalkremont.ru,Ремонт кухни,Нижний Новгород,turnkey,Ремонт кухни под ключ в Нижнем Новгороде,18.82,Интент «под ключ» + город; полный цикл 17 100–42 800 ₽/м² (priceMult=1); страницы /remont-kuhni/pod-klyuch/v-nizhnem-novgorode/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Нижний Новгород | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/pod-klyuch/ ; https://www.kalkremont.ru/remont-kuhni/v-nizhnem-novgorode/ ; https://www.kalkremont.ru/remont-kuhni/cena/v-nizhnem-novgorode/ ; https://nn.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-nizhnem-novgorode/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-rostove-na-donu/,www.kalkremont.ru,Ремонт кухни,Ростов-на-Дону,turnkey,Ремонт кухни под ключ в Ростове-на-Дону,18.82,Интент «под ключ» + город; полный цикл 18 000–45 000 ₽/м² (priceMult=1); страницы /remont-kuhni/pod-klyuch/v-rostove-na-donu/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Ростов-на-Дону | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/pod-klyuch/ ; https://www.kalkremont.ru/remont-kuhni/v-rostove-na-donu/ ; https://www.kalkremont.ru/remont-kuhni/cena/v-rostove-na-donu/ ; https://rnd.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/pod-klyuch/v-rostove-na-donu/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/cena/v-chelyabinske/,www.kalkremont.ru,Ремонт кухни,Челябинск,price,Ремонт кухни цена/стоимость в Челябинске,18.67,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 15 300–38 300 ₽/м² (city.priceMult=0.85) × 6 подтипов; страницы /remont-kuhni/cena/v-chelyabinske/ ещё нет,h1-уникальный | intro-город-Челябинск | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/v-chelyabinske/ ; https://www.kalkremont.ru/remont-kuhni/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://chel.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/cena/v-chelyabinske/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-kuhni/cena/v-samare/,www.kalkremont.ru,Ремонт кухни,Самара,price,Ремонт кухни цена/стоимость в Самаре,18.67,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 17 100–42 800 ₽/м² (city.priceMult=0.95) × 6 подтипов; страницы /remont-kuhni/cena/v-samare/ ещё нет,h1-уникальный | intro-город-Самара | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-kuhni/ ; https://www.kalkremont.ru/remont-kuhni/v-samare/ ; https://www.kalkremont.ru/remont-kuhni/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://sam.kalkremont.ru/,https://www.kalkremont.ru/remont-kuhni/cena/v-samare/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/cena/v-voronezhe/,www.kalkremont.ru,Ремонт ванной комнаты,Воронеж,price,Ремонт ванной цена/стоимость в Воронеже,18.53,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 21 300–51 000 ₽/м² (city.priceMult=0.85) × 6 подтипов; страницы /remont-vannoy/cena/v-voronezhe/ ещё нет,h1-уникальный | intro-город-Воронеж | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/v-voronezhe/ ; https://www.kalkremont.ru/remont-vannoy/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://vrn.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/cena/v-voronezhe/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/remont-vannoy/cena/v-tyumeni/,www.kalkremont.ru,Ремонт ванной комнаты,Тюмень,price,Ремонт ванной цена/стоимость в Тюмени,18.53,Высокий коммерческий интент «цена/стоимость»; уникальная матрица цен 25 000–60 000 ₽/м² (city.priceMult=1) × 6 подтипов; страницы /remont-vannoy/cena/v-tyumeni/ ещё нет,h1-уникальный | intro-город-Тюмень | price-matrix(подтипы×city.priceMult) | table-смета-пример-по-площади | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/remont-vannoy/ ; https://www.kalkremont.ru/remont-vannoy/v-tyumeni/ ; https://www.kalkremont.ru/remont-vannoy/cena/ ; https://www.kalkremont.ru/stoimost-remonta/ ; https://tyumen.kalkremont.ru/,https://www.kalkremont.ru/remont-vannoy/cena/v-tyumeni/,https://www.kalkremont.ru/sitemap.xml,yes,low
https://www.kalkremont.ru/zamena-okon/pod-klyuch/v-ekaterinburge/,www.kalkremont.ru,Замена окон,Екатеринбург,turnkey,Окна под ключ в Екатеринбурге,18.5,Интент «под ключ» + город; полный цикл 6 000–25 000 ₽/м² (priceMult=1); страницы /zamena-okon/pod-klyuch/v-ekaterinburge/ ещё нет (подтип pod-klyuch есть только без города),h1-уникальный | intro-под-ключ-Екатеринбург | price-блок-под-ключ | scope-что-входит-под-ключ | calc-cta-выше-сгиба | lead-form-sticky | faq-5-город | sroki-timeline | breadcrumbs | internal-links-6,https://www.kalkremont.ru/zamena-okon/ ; https://www.kalkremont.ru/zamena-okon/pod-klyuch/ ; https://www.kalkremont.ru/zamena-okon/v-ekaterinburge/ ; https://www.kalkremont.ru/zamena-okon/cena/v-ekaterinburge/ ; https://ekb.kalkremont.ru/,https://www.kalkremont.ru/zamena-okon/pod-klyuch/v-ekaterinburge/,https://www.kalkremont.ru/sitemap.xml,yes,low
